area_m2,price_usd,lat,lon,place
113,149784.68,-7.07045,-34.838856,João Pessoa
96,88769.89,-6.886645,-38.554319,Cajazeiras
70,87374.39,-7.067306,-34.841721,João Pessoa
102,202833.42,-7.1224082,-34.8350962,João Pessoa
76,74892.34,-7.206622,-35.88418,Campina Grande
130,78012.85,-6.889707,-38.561218,Cajazeiras
76,131061.59,-7.0793028,-34.8343305,João Pessoa
55,84178.99,-7.079303,-34.83433,João Pessoa
62,81133.37,-7.067306,-34.841721,João Pessoa
96,118579.54,-7.053576,-34.84333,Cabedelo
113,159146.22,-7.219533,-35.899522,Campina Grande
89,127832.83,-7.219533,-35.899522,Campina Grande
70,87374.39,-7.074028,-34.837669,João Pessoa
62,96735.94,-7.116084,-34.840191,João Pessoa
201,452474.56,-7.121201,-34.832825,João Pessoa
104,106097.48,-7.080719,-34.834271,João Pessoa
111,179936.34,-7.115382,-34.828545,João Pessoa
82,113898.77,-7.119496,-34.845012,João Pessoa
141,215315.48,-7.143416,-34.81329,João Pessoa
60,88934.65,-7.14609,-34.837582,João Pessoa
79,99232.35,-7.074206,-34.84488,João Pessoa
85,187230.85,-7.074206,-34.84488,João Pessoa
84,121075.95,-7.14609,-34.837582,João Pessoa
77,74892.34,-7.156117,-34.83248,João Pessoa
110,99856.45,-7.067306,-34.841721,João Pessoa
97,115459.02,-7.222205,-35.882313,Campina Grande
62,79355.0,-7.116538,-34.857481,João Pessoa
58,81078.76,-7.083071,-34.835583,João Pessoa
67,97965.11,-7.08153,-34.833805,João Pessoa
67,113335.2,-7.08153,-34.833805,João Pessoa
139,152905.19,-7.210475,-35.875361,Campina Grande
107,233726.51,-7.031746,-34.834263,Cabedelo
69,90526.11,-7.155894,-34.831257,João Pessoa
78,106346.5,-7.155894,-34.831257,João Pessoa
70,156025.71,-7.103715,-34.839893,João Pessoa
169,234038.56,-7.099648,-34.841282,João Pessoa
90,155459.33,-7.024472,-34.830647,Cabedelo
212,390064.28,-7.121942,-34.834206,João Pessoa
106,137302.62,-7.119496,-34.845012,João Pessoa
113,149784.68,-7.07045,-34.838856,João Pessoa
120,171628.28,-7.125048,-34.83599,João Pessoa
62,81133.37,-7.067306,-34.841721,João Pessoa
77,74892.34,-7.156117,-34.83248,João Pessoa
79,78012.85,-7.133661,-34.858968,João Pessoa
82,113898.77,-7.119496,-34.845012,João Pessoa
86,143052.17,-7.07045,-34.838856,João Pessoa
76,105726.14,-7.15462,-34.851108,João Pessoa
76,106147.41,-7.15462,-34.851108,João Pessoa
76,105305.49,-7.15462,-34.851108,João Pessoa
79,99232.35,-7.074206,-34.84488,João Pessoa
80,140423.14,-7.075332,-34.834682,João Pessoa
96,118579.54,-7.053576,-34.84333,Cabedelo
92,146664.17,-7.238979,-35.872898,Campina Grande
83,102976.97,-7.110856,-34.833694,João Pessoa
95,109217.99,-7.119496,-34.845012,João Pessoa
70,81133.37,-7.24008,-35.877255,Campina Grande
62,78012.85,-7.116538,-34.857481,João Pessoa
85,187230.85,-7.074206,-34.84488,João Pessoa
88,145886.22,-7.07045,-34.838856,João Pessoa
76,108904.38,-7.154127,-34.851026,João Pessoa
70,87374.39,-7.074028,-34.837669,João Pessoa
76,102279.53,-7.15462,-34.851108,João Pessoa
76,104271.04,-7.15462,-34.851108,João Pessoa
93,171628.28,-8.398109,-35.0609851,Ipojuca
110,121700.05,-8.8137173,-36.954107,Ipojuca
82,78012.85,-8.3197955,-34.9581975,Cabo de Santo Agostinho
120,134182.11,-8.398109,-35.0609851,Ipojuca
60,109217.99,-8.398109,-35.0609851,Ipojuca
130,149784.68,-8.398109,-35.0609851,Ipojuca
55,106097.48,-8.398109,-35.0609851,Ipojuca
90,468077.13,-8.398109,-35.0609851,Ipojuca
143,202833.42,-8.1262707,-34.9037933,Recife
148,187230.85,-8.183698,-34.931366,Jaboatão dos Guararapes
189,483679.71,-8.126271,-34.903793,Recife
168,374461.71,-8.119507,-34.895363,Recife
170,452474.56,-8.117513,-34.899639,Recife
147,516679.14,-8.094985,-34.892761,Recife
119,255873.74,-8.089291,-34.903793,Recife
109,252505.46,-8.089291,-34.903793,Recife
170,352162.51,-8.089291,-34.903793,Recife
170,377808.46,-8.089291,-34.903793,Recife
170,331045.37,-8.089291,-34.903793,Recife
139,293913.12,-8.089291,-34.903793,Recife
109,248387.63,-8.089291,-34.903793,Recife
150,436871.99,-8.129817,-34.914825,Recife
202,312051.42,-8.129817,-34.914825,Recife
68,136224.17,-8.206632,-34.921719,Jaboatão dos Guararapes
54,104537.22,-8.206632,-34.921719,Jaboatão dos Guararapes
140,152905.19,-8.206293,-34.936878,Jaboatão dos Guararapes
140,187230.85,-8.206293,-34.936878,Jaboatão dos Guararapes
107,196592.39,-8.2007221,-34.9213268,Jaboatão dos Guararapes
135,212194.96,-8.129817,-34.914825,Recife
107,187230.85,-8.2007221,-34.9213268,Jaboatão dos Guararapes
190,468077.13,-8.035595,-34.921719,Recife
122,165387.25,-8.0487252,-34.9024933,Recife
189,234038.56,-8.0373731,-34.8971001,Recife
97,171628.28,-8.0397073,-34.8936548,Recife
54,124820.57,-8.034929,-34.892761,Recife
64,118579.54,-8.02765,-34.920338,Recife
69,117019.28,-8.02765,-34.920338,Recife
70,134182.11,-8.056418,-34.909309,Recife
85,109217.99,-8.0436724,-34.9090946,Recife
72,140423.14,-8.041209,-34.895039,Recife
100,146664.17,-7.96792,-34.833443,Olinda
68,168507.77,-8.46275,-35.082859,Ipojuca
68,190351.36,-8.46275,-35.082859,Ipojuca
110,168507.77,-8.1890856,-34.9256778,Jaboatão dos Guararapes
230,296448.85,-8.052941,-34.899593,Recife
204,443113.02,-8.021971,-34.931366,Recife
102,202833.42,-8.0373634,-34.8997024,Recife
90,112338.51,-8.044486,-34.905376,Recife
172,343256.56,-8.021971,-34.931366,Recife
87,174748.79,-8.031535,-34.897182,Recife
189,218435.99,-8.0373731,-34.8971001,Recife
75,106097.48,-8.02765,-34.920338,Recife
78,163826.99,-8.027162,-34.913445,Recife
99,155752.04,-9.4012927,-40.5048039,Petrolina
132,314245.81,-8.032375,-34.906925,Recife
225,390064.28,-8.067211,-34.90517,Recife
133,135742.37,-8.0548775,-34.9073759,Recife
177,452474.56,-8.0356438,-34.9186533,Recife
208,390064.28,-8.050071,-34.89138,Recife
135,265243.71,-8.1097445,-34.8975736,Recife
163,374461.71,-8.110801,-34.895542,Recife
185,402546.33,-8.116624,-34.899124,Recife
149,343256.56,-8.116955,-34.896206,Recife
74,134182.11,-8.044497,-34.909519,Recife
91,174748.79,-8.056418,-34.909309,Recife
115,115459.02,-8.1373477,-34.909181,Recife
76,137302.62,-8.1136717,-34.896252,Recife
99,168507.77,-8.0578381,-34.882897,Recife
